FK_NAME|FK_SCHEMA|FK_TABLE|FK_COLUMN|PK_SCHEMA|PK_TABLE|PK_COLUMN
FK_t2181_t021_4|dbo|t2181_sm_vend_siesamobile|f2181_id_tipo_docto_fe|dbo|t021_mm_tipos_documentos|f021_id
FK_t2181_t108_1|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t108_mc_cargue|f108_id_cia
FK_t2181_t108_1|dbo|t2181_sm_vend_siesamobile|f2181_id_co|dbo|t108_mc_cargue|f108_id_co
FK_t2181_t108_1|dbo|t2181_sm_vend_siesamobile|f2181_id_cargue_pedido|dbo|t108_mc_cargue|f108_id
FK_t2181_t108_2|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t108_mc_cargue|f108_id_cia
FK_t2181_t108_2|dbo|t2181_sm_vend_siesamobile|f2181_id_co|dbo|t108_mc_cargue|f108_id_co
FK_t2181_t108_2|dbo|t2181_sm_vend_siesamobile|f2181_id_cargue_fact|dbo|t108_mc_cargue|f108_id
FK_t2181_t150_1|dbo|t2181_sm_vend_siesamobile|f2181_rowid_bodega_pedido|dbo|t150_mc_bodegas|f150_rowid
FK_t2181_t150_2|dbo|t2181_sm_vend_siesamobile|f2181_rowid_bodega_fact|dbo|t150_mc_bodegas|f150_rowid
FK_t2181_t151_1|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t151_mc_grupo_bodega|f151_id_cia
FK_t2181_t151_1|dbo|t2181_sm_vend_siesamobile|f2181_id_grupo_bodega_pedido|dbo|t151_mc_grupo_bodega|f151_id
FK_t2181_t155_2|dbo|t2181_sm_vend_siesamobile|f2181_rowid_bodega_fact|dbo|t155_mc_ubicacion_auxiliares|f155_rowid_bodega
FK_t2181_t155_2|dbo|t2181_sm_vend_siesamobile|f2181_id_ubicacion_fact|dbo|t155_mc_ubicacion_auxiliares|f155_id
FK_t2181_t210_1|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t210_mm_vendedores|f210_id_cia
FK_t2181_t210_1|dbo|t2181_sm_vend_siesamobile|f2181_id_vendedor|dbo|t210_mm_vendedores|f210_id
FK_t2181_t284_1|dbo|t2181_sm_vend_siesamobile|f2181_rowid_ccosto_fact|dbo|t284_co_ccosto|f284_rowid
FK_t2181_t284_2|dbo|t2181_sm_vend_siesamobile|f2181_rowid_ccosto_pedido|dbo|t284_co_ccosto|f284_rowid
FK_t2181_t285_1|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t2181_t285_1|dbo|t2181_sm_vend_siesamobile|f2181_id_co|dbo|t285_co_centro_op|f285_id
FK_t2181_t285_2|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t2181_t285_2|dbo|t2181_sm_vend_siesamobile|f2181_id_co_movto|dbo|t285_co_centro_op|f285_id
FK_t2181_t285_3|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t2181_t285_3|dbo|t2181_sm_vend_siesamobile|f2181_id_co_movto_fact|dbo|t285_co_centro_op|f285_id
FK_t2181_t291_1|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t291_co_cajas|f291_id_cia
FK_t2181_t291_1|dbo|t2181_sm_vend_siesamobile|f2181_id_co|dbo|t291_co_cajas|f291_id_co
FK_t2181_t291_1|dbo|t2181_sm_vend_siesamobile|f2181_id_caja|dbo|t291_co_cajas|f291_id
FK_t2181_t5783_1|dbo|t2181_sm_vend_siesamobile|f2181_ind_tipo_seguridad|dbo|t5783_sm_perfiles|f5783_ind_tipo_seguridad
FK_t2181_t5783_1|dbo|t2181_sm_vend_siesamobile|f2181_id_cia|dbo|t5783_sm_perfiles|f5783_id_cia
FK_t2181_t5783_1|dbo|t2181_sm_vend_siesamobile|f2181_id_perfil|dbo|t5783_sm_perfiles|f5783_id
FK_t2181_t790_1|dbo|t2181_sm_vend_siesamobile|f2181_rowid_plantilla_cptos|dbo|t790_te_plantillas|f790_rowid
FK_t2182_t010_1|dbo|t2182_sm_vend_fechas_entrega|f2182_id_cia|dbo|t010_mm_companias|f010_id
FK_t2182_t200_1|dbo|t2182_sm_vend_fechas_entrega|f2182_rowid_tercero|dbo|t200_mm_terceros|f200_rowid
FK_t2182_t201_1|dbo|t2182_sm_vend_fechas_entrega|f2182_rowid_tercero|dbo|t201_mm_clientes|f201_rowid_tercero
FK_t2182_t201_1|dbo|t2182_sm_vend_fechas_entrega|f2182_id_sucursal|dbo|t201_mm_clientes|f201_id_sucursal
FK_t2182_t210_1|dbo|t2182_sm_vend_fechas_entrega|f2182_id_cia|dbo|t210_mm_vendedores|f210_id_cia
FK_t2182_t210_1|dbo|t2182_sm_vend_fechas_entrega|f2182_id_vendedor|dbo|t210_mm_vendedores|f210_id
FK_t2182_t2102_1|dbo|t2182_sm_vend_fechas_entrega|f2182_id_cia|dbo|t2102_mm_clases_vendedor|f2102_id_cia
FK_t2182_t2102_1|dbo|t2182_sm_vend_fechas_entrega|f2182_id_clase_vend|dbo|t2102_mm_clases_vendedor|f2102_id
FK_t219_t010_1|dbo|t219_mm_planes_criterios_prov|f219_id_cia|dbo|t010_mm_companias|f010_id
FK_t220_t010_1|dbo|t220_mm_criterios_mayores_prov|f220_id_cia|dbo|t010_mm_companias|f010_id
FK_t220_t219_1|dbo|t220_mm_criterios_mayores_prov|f220_id_cia|dbo|t219_mm_planes_criterios_prov|f219_id_cia
FK_t220_t219_1|dbo|t220_mm_criterios_mayores_prov|f220_id_plan|dbo|t219_mm_planes_criterios_prov|f219_id
FK_t221_t010_1|dbo|t221_mm_criterios_proveedores|f221_id_cia|dbo|t010_mm_companias|f010_id
FK_t221_t202_1|dbo|t221_mm_criterios_proveedores|f221_rowid_tercero|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t221_t202_1|dbo|t221_mm_criterios_proveedores|f221_id_sucursal|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t221_t219_1|dbo|t221_mm_criterios_proveedores|f221_id_cia|dbo|t219_mm_planes_criterios_prov|f219_id_cia
FK_t221_t219_1|dbo|t221_mm_criterios_proveedores|f221_id_plan_criterios|dbo|t219_mm_planes_criterios_prov|f219_id
FK_t221_t220_1|dbo|t221_mm_criterios_proveedores|f221_id_cia|dbo|t220_mm_criterios_mayores_prov|f220_id_cia
FK_t221_t220_1|dbo|t221_mm_criterios_proveedores|f221_id_plan_criterios|dbo|t220_mm_criterios_mayores_prov|f220_id_plan
FK_t221_t220_1|dbo|t221_mm_criterios_proveedores|f221_id_criterio_mayor|dbo|t220_mm_criterios_mayores_prov|f220_id
FK_t222_t010_1|dbo|t222_grupo_entidad|f222_id_cia|dbo|t010_mm_companias|f010_id
FK_t223_t010_1|dbo|t223_detalle_grupo_entidad|f223_id_cia|dbo|t010_mm_companias|f010_id
FK_t223_t222_1|dbo|t223_detalle_grupo_entidad|f223_id_cia|dbo|t222_grupo_entidad|f222_id_cia
FK_t223_t222_1|dbo|t223_detalle_grupo_entidad|f223_tipo|dbo|t222_grupo_entidad|f222_tipo
FK_t223_t222_1|dbo|t223_detalle_grupo_entidad|f223_id_grupo_entidad|dbo|t222_grupo_entidad|f222_id
FK_t223_t281_1|dbo|t223_detalle_grupo_entidad|f223_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t223_t281_1|dbo|t223_detalle_grupo_entidad|f223_id_un|dbo|t281_co_unidades_negocio|f281_id
FK_t223_t285_1|dbo|t223_detalle_grupo_entidad|f223_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t223_t285_1|dbo|t223_detalle_grupo_entidad|f223_id_co|dbo|t285_co_centro_op|f285_id
FK_t225_t025_1|dbo|t225_mm_dscto_pp|f225_id_cia|dbo|t025_mm_medios_pago|f025_id_cia
FK_t225_t025_1|dbo|t225_mm_dscto_pp|f225_id_medio_pago|dbo|t025_mm_medios_pago|f025_id
FK_t226_t200_1|dbo|t226_mm_dscto_pp_linea|f226_rowid_tercero_cli|dbo|t200_mm_terceros|f200_rowid
FK_t226_t200_2|dbo|t226_mm_dscto_pp_linea|f226_rowid_tercero_prov|dbo|t200_mm_terceros|f200_rowid
FK_t226_t201_1|dbo|t226_mm_dscto_pp_linea|f226_rowid_tercero_cli|dbo|t201_mm_clientes|f201_rowid_tercero
FK_t226_t201_1|dbo|t226_mm_dscto_pp_linea|f226_id_sucursal_cli|dbo|t201_mm_clientes|f201_id_sucursal
FK_t226_t202_1|dbo|t226_mm_dscto_pp_linea|f226_rowid_tercero_prov|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t226_t202_1|dbo|t226_mm_dscto_pp_linea|f226_id_sucursal_prov|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t226_t204_1|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t204_mm_planes_criterios|f204_id_cia
FK_t226_t204_1|dbo|t226_mm_dscto_pp_linea|f226_id_plan_cli_1|dbo|t204_mm_planes_criterios|f204_id
FK_t226_t204_2|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t204_mm_planes_criterios|f204_id_cia
FK_t226_t204_2|dbo|t226_mm_dscto_pp_linea|f226_id_plan_cli_2|dbo|t204_mm_planes_criterios|f204_id
FK_t226_t206_1|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t206_mm_criterios_mayores|f206_id_cia
FK_t226_t206_1|dbo|t226_mm_dscto_pp_linea|f226_id_plan_cli_1|dbo|t206_mm_criterios_mayores|f206_id_plan
FK_t226_t206_1|dbo|t226_mm_dscto_pp_linea|f226_id_criterio_mayor_cli_1|dbo|t206_mm_criterios_mayores|f206_id
FK_t226_t206_2|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t206_mm_criterios_mayores|f206_id_cia
FK_t226_t206_2|dbo|t226_mm_dscto_pp_linea|f226_id_plan_cli_2|dbo|t206_mm_criterios_mayores|f206_id_plan
FK_t226_t206_2|dbo|t226_mm_dscto_pp_linea|f226_id_criterio_mayor_cli_2|dbo|t206_mm_criterios_mayores|f206_id
FK_t226_t208_1|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t208_mm_condiciones_pago|f208_id_cia
FK_t226_t208_1|dbo|t226_mm_dscto_pp_linea|f226_id_cond_pago|dbo|t208_mm_condiciones_pago|f208_id
FK_t226_t219_1|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t219_mm_planes_criterios_prov|f219_id_cia
FK_t226_t219_1|dbo|t226_mm_dscto_pp_linea|f226_id_plan_prov_1|dbo|t219_mm_planes_criterios_prov|f219_id
FK_t226_t219_2|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t219_mm_planes_criterios_prov|f219_id_cia
FK_t226_t219_2|dbo|t226_mm_dscto_pp_linea|f226_id_plan_prov_2|dbo|t219_mm_planes_criterios_prov|f219_id
FK_t226_t220_1|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t220_mm_criterios_mayores_prov|f220_id_cia
FK_t226_t220_1|dbo|t226_mm_dscto_pp_linea|f226_id_plan_prov_1|dbo|t220_mm_criterios_mayores_prov|f220_id_plan
FK_t226_t220_1|dbo|t226_mm_dscto_pp_linea|f226_id_criterio_mayor_prov_1|dbo|t220_mm_criterios_mayores_prov|f220_id
FK_t226_t220_2|dbo|t226_mm_dscto_pp_linea|f226_id_cia|dbo|t220_mm_criterios_mayores_prov|f220_id_cia
FK_t226_t220_2|dbo|t226_mm_dscto_pp_linea|f226_id_plan_prov_2|dbo|t220_mm_criterios_mayores_prov|f220_id_plan
FK_t226_t220_2|dbo|t226_mm_dscto_pp_linea|f226_id_criterio_mayor_prov_2|dbo|t220_mm_criterios_mayores_prov|f220_id
FK_t226_t253_1|dbo|t226_mm_dscto_pp_linea|f226_rowid_auxiliar|dbo|t253_co_auxiliares|f253_rowid
FK_t227_t010_1|dbo|t227_mm_condiciones_pago_cuo|f227_id_cia|dbo|t010_mm_companias|f010_id
FK_t227_t208_1|dbo|t227_mm_condiciones_pago_cuo|f227_id_cia|dbo|t208_mm_condiciones_pago|f208_id_cia
FK_t227_t208_1|dbo|t227_mm_condiciones_pago_cuo|f227_id_cond_pago|dbo|t208_mm_condiciones_pago|f208_id
FK_t228_t010_1|dbo|t228_mm_grupo_condicion_pago|f228_id_cia|dbo|t010_mm_companias|f010_id
FK_t229_t010_1|dbo|t229_mm_motivos_bloqueo|f229_id_cia|dbo|t010_mm_companias|f010_id
FK_t230_t208_1|dbo|t230_mm_condiciones_pago_finan|f230_id_cia|dbo|t208_mm_condiciones_pago|f208_id_cia
FK_t230_t208_1|dbo|t230_mm_condiciones_pago_finan|f230_id_cond_pago|dbo|t208_mm_condiciones_pago|f208_id
FK_t231_t010_1|dbo|t231_mm_notificaciones|f231_id_cia|dbo|t010_mm_companias|f010_id
FK_t231_t211_1|dbo|t231_mm_notificaciones|f231_id_cia|dbo|t211_mm_funcionarios|f211_id_cia
FK_t231_t211_1|dbo|t231_mm_notificaciones|f231_id_funcionario|dbo|t211_mm_funcionarios|f211_id
FK_t232_t010_1|dbo|t232_criterios_califica_prov|f232_id_cia|dbo|t010_mm_companias|f010_id
FK_t2321_t010_1|dbo|t2321_criterios_califi_prov_op|f2321_id_cia|dbo|t010_mm_companias|f010_id
FK_t2321_t232_1|dbo|t2321_criterios_califi_prov_op|f2321_rowid_criterio_califica|dbo|t232_criterios_califica_prov|f232_rowid
FK_t2322_t010_1|dbo|t2322_evaluaciones_prov|f2322_id_cia|dbo|t010_mm_companias|f010_id
FK_t2323_t010_1|dbo|t2323_evaluaciones_prov_cri|f2323_id_cia|dbo|t010_mm_companias|f010_id
FK_t2323_t232_1|dbo|t2323_evaluaciones_prov_cri|f2323_rowid_criterio_califica|dbo|t232_criterios_califica_prov|f232_rowid
FK_t2323_t2322_1|dbo|t2323_evaluaciones_prov_cri|f2323_rowid_evaluacion_prov|dbo|t2322_evaluaciones_prov|f2322_rowid
FK_t2324_t010_1|dbo|t2324_evaluaciones_prov_nota|f2324_id_cia|dbo|t010_mm_companias|f010_id
FK_t2324_t2322_1|dbo|t2324_evaluaciones_prov_nota|f2324_rowid_evaluacion_prov|dbo|t2322_evaluaciones_prov|f2322_rowid
FK_t233_t010_1|dbo|t233_planilla_calificacion|f233_id_cia|dbo|t010_mm_companias|f010_id
FK_t233_t2322_1|dbo|t233_planilla_calificacion|f233_rowid_evaluacion_prov|dbo|t2322_evaluaciones_prov|f2322_rowid
FK_t233_t285_1|dbo|t233_planilla_calificacion|f233_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t233_t285_1|dbo|t233_planilla_calificacion|f233_id_co|dbo|t285_co_centro_op|f285_id
FK_t2331_t010_1|dbo|t2331_planilla_califica_prov|f2331_id_cia|dbo|t010_mm_companias|f010_id
FK_t2331_t202_1|dbo|t2331_planilla_califica_prov|f2331_rowid_tercero_prov|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t2331_t202_1|dbo|t2331_planilla_califica_prov|f2331_id_sucursal_prov|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t2331_t233_1|dbo|t2331_planilla_califica_prov|f2331_rowid_planilla_califica|dbo|t233_planilla_calificacion|f233_rowid
FK_t2332_t010_1|dbo|t2332_planilla_califica_criter|f2332_id_cia|dbo|t010_mm_companias|f010_id
FK_t2332_t232_1|dbo|t2332_planilla_califica_criter|f2332_rowid_criterio_califica|dbo|t232_criterios_califica_prov|f232_rowid
FK_t2332_t2331_1|dbo|t2332_planilla_califica_criter|f2332_rowid_planilla_cali_prov|dbo|t2331_planilla_califica_prov|f2331_rowid
FK_t2333_t010_1|dbo|t2333_planilla_califica_items|f2333_id_cia|dbo|t010_mm_companias|f010_id
FK_t2333_t121_1|dbo|t2333_planilla_califica_items|f2333_rowid_item_ext|dbo|t121_mc_items_extensiones|f121_rowid
FK_t2333_t233_1|dbo|t2333_planilla_califica_items|f2333_rowid_planilla_califica|dbo|t233_planilla_calificacion|f233_rowid
FK_t234_t010_1|dbo|t234_mc_portafolio_comprador|f234_id_cia|dbo|t010_mm_companias|f010_id
FK_t234_t200_1|dbo|t234_mc_portafolio_comprador|f234_rowid_tercero_comprador|dbo|t200_mm_terceros|f200_rowid
FK_t2341_t010_1|dbo|t2341_mc_portafolio_comp_item|f2341_id_cia|dbo|t010_mm_companias|f010_id
FK_t2341_t121_1|dbo|t2341_mc_portafolio_comp_item|f2341_rowid_item_ext|dbo|t121_mc_items_extensiones|f121_rowid
FK_t2341_t234_1|dbo|t2341_mc_portafolio_comp_item|f2341_rowid_portafolio_comp|dbo|t234_mc_portafolio_comprador|f234_rowid
FK_t2342_t010_1|dbo|t2342_mc_portafolio_comp_co|f2342_id_cia|dbo|t010_mm_companias|f010_id
FK_t2342_t234_1|dbo|t2342_mc_portafolio_comp_co|f2342_rowid_portafolio_comp|dbo|t234_mc_portafolio_comprador|f234_rowid
FK_t2342_t285_1|dbo|t2342_mc_portafolio_comp_co|f2342_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t2342_t285_1|dbo|t2342_mc_portafolio_comp_co|f2342_id_co|dbo|t285_co_centro_op|f285_id
FK_t235_t010_1|dbo|t235_co_tarifa_act_ccosto|f235_id_cia|dbo|t010_mm_companias|f010_id
FK_t235_t269|dbo|t235_co_tarifa_act_ccosto|f235_rowid_actividad|dbo|t269_co_actividades|f269_rowid
FK_t235_t284|dbo|t235_co_tarifa_act_ccosto|f235_rowid_ccosto|dbo|t284_co_ccosto|f284_rowid
FK_t241_t240|dbo|t241_co_rubros_ppto_estructura|f241_id_plan|dbo|t240_co_planes_rubros_ppto|f240_id
FK_t242_t241|dbo|t242_co_rubros_ppto_mayores|f242_id_plan|dbo|t241_co_rubros_ppto_estructura|f241_id_plan
FK_t242_t241|dbo|t242_co_rubros_ppto_mayores|f242_nivel|dbo|t241_co_rubros_ppto_estructura|f241_nivel
FK_t242_t242|dbo|t242_co_rubros_ppto_mayores|f242_id_plan|dbo|t242_co_rubros_ppto_mayores|f242_id_plan
FK_t242_t242|dbo|t242_co_rubros_ppto_mayores|f242_id_padre|dbo|t242_co_rubros_ppto_mayores|f242_id
FK_t243_t010_1|dbo|t243_co_rubros_ppto|f243_id_cia|dbo|t010_mm_companias|f010_id
FK_t244_t010_1|dbo|t244_co_mayores_rubros_ppto|f244_id_cia|dbo|t010_mm_companias|f010_id
FK_t244_t240|dbo|t244_co_mayores_rubros_ppto|f244_id_plan_rubro|dbo|t240_co_planes_rubros_ppto|f240_id
FK_t244_t242|dbo|t244_co_mayores_rubros_ppto|f244_id_plan_rubro|dbo|t242_co_rubros_ppto_mayores|f242_id_plan
FK_t244_t242|dbo|t244_co_mayores_rubros_ppto|f244_id_mayor_rubro|dbo|t242_co_rubros_ppto_mayores|f242_id
FK_t244_t243|dbo|t244_co_mayores_rubros_ppto|f244_rowid_rubro|dbo|t243_co_rubros_ppto|f243_rowid
FK_t251_t250|dbo|t251_co_cuentas_estructura|f251_id_plan|dbo|t250_co_planes_cuentas|f250_id
FK_t252_t251|dbo|t252_co_mayores|f252_id_plan|dbo|t251_co_cuentas_estructura|f251_id_plan
FK_t252_t251|dbo|t252_co_mayores|f252_nivel|dbo|t251_co_cuentas_estructura|f251_nivel
FK_t252_t252|dbo|t252_co_mayores|f252_id_plan|dbo|t252_co_mayores|f252_id_plan
FK_t252_t252|dbo|t252_co_mayores|f252_id_padre|dbo|t252_co_mayores|f252_id
FK_t253_t010_1|dbo|t253_co_auxiliares|f253_id_cia|dbo|t010_mm_companias|f010_id
FK_t253_t017_1|dbo|t253_co_auxiliares|f253_id_cia|dbo|t017_mm_monedas|f017_id_cia
FK_t253_t017_1|dbo|t253_co_auxiliares|f253_id_moneda|dbo|t017_mm_monedas|f017_id
