TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|ORDINAL_POSITION|CONSTRAINT_NAME
dbo|w0543_terceros_conocimi|c0543_rowid|1|PK_w0543_terceros_conocimi
dbo|w0544_terceros_experiencia|c0544_rowid|1|PK_w0544_terceros_experiencia
dbo|w0545_terceros_competencia|c0545_rowid|1|PK_w0545_terceros_competencia
dbo|w0546_estudiantes|c0546_rowid|1|PK_w0546
dbo|w0547_terceros_repor_discipl|c0547_rowid|1|PK_w0547
dbo|w0548_terceros_anteced_judic|c0548_rowid|1|PK_w0548
dbo|w0549_contratos_modelo|c0549_rowid|1|PK_w0549
dbo|w0550_contratos|c0550_rowid|1|PK_w0550
dbo|w0551_contratos_prorrogas|c0551_rowid_contrato|1|PK_w0551
dbo|w0551_contratos_prorrogas|c0551_id|2|PK_w0551
dbo|w0552_contratos_distr_salario|c0552_rowid_contrato|1|PK_w0552
dbo|w0553_contratos_upc_adicional|c0553_rowid_contrato|1|PK_w0553
dbo|w0553_contratos_upc_adicional|c0553_rowid_tercero_benf|2|PK_w0553
dbo|w0554_contratos_aporte_volunt|c0554_rowid_contrato|1|PK_w0554_contratos_aporte_volu
dbo|w0554_contratos_aporte_volunt|c0554_rowid_entidad_afp|2|PK_w0554_contratos_aporte_volu
dbo|w0555_motivos_retiro|c0555_id|1|PK_w0555_1
dbo|w0556_cambio_entidades|c0556_id_cia|1|PK_w0556_contratos_cambio_enti
dbo|w0556_cambio_entidades|c0556_rowid_tercero|2|PK_w0556_contratos_cambio_enti
dbo|w0556_cambio_entidades|c0556_rowid_contrato|3|PK_w0556_contratos_cambio_enti
dbo|w0556_cambio_entidades|c0556_ind_tipo_transac|4|PK_w0556_contratos_cambio_enti
dbo|w0556_cambio_entidades|c0556_fecha|5|PK_w0556_contratos_cambio_enti
dbo|w0557_contratos_distr_salario|c0557_rowid|1|PK_w0557
dbo|w0558_contratos_sueldos_log|c0558_rowid|1|PK_w0558_contratos_sueldos_log
dbo|w0559_contratos_cargos_log|c0559_rowid|1|PK_w0559
dbo|w0560_contra_distr_dev_lapso|c0560_rowid|1|PK_w0560
dbo|w0561_orden_ded_cptos|c0561_id_cia|1|PK_w0561
dbo|w0561_orden_ded_cptos|c0561_rowid_cpto|2|PK_w0561
dbo|w0561_orden_ded_cptos|c0561_orden|3|PK_w0561
dbo|w0562_contra_distr_tn_periodo|c0562_rowid|1|PK_w0562
dbo|w0563_contratos_nov_fijas|c0563_rowid|1|PK_w0563
dbo|w0564_contratos_otros_si|c0564_rowid|1|PK_w0564
dbo|w0565_contratos_deducibles|c0565_rowid|1|PK_w0565
dbo|w0566_contratos_temp|c0566_rowid|1|PK_w0566
dbo|w0567_entidad_contra_temp|c0567_rowid|1|PK_w0567
dbo|w0568_param_contra_temp|c0568_rowid|1|PK_w0568
dbo|w0570_codigos_consolidacion|c0570_rowid|1|PK_w0570
dbo|w0571_tnl_deduc_prestaciones|c0571_id_cia|1|PK_w0571
dbo|w0571_tnl_deduc_prestaciones|c0571_rowid_cpto_prestacion|2|PK_w0571
dbo|w0571_tnl_deduc_prestaciones|c0571_rowid_cpto_tnl_deduc|3|PK_w0571
dbo|w0572_campos_autoliquidacion|c0572_id|1|PK_w0572
dbo|w0573_autoliq_ind_contab|c0573_rowid|1|PK_w0573
dbo|w0575_contratos_sust|c0575_rowid|1|PK_w0575
dbo|w0576_dist_dev_modelo|c0576_rowid|1|PK_w0576
dbo|w0577_dist_dev_modelo_det|c0577_rowid|1|PK_w0577
dbo|w0580_periodos_nomina|c0580_id_cia|1|PK_w0580
dbo|w0580_periodos_nomina|c0580_ano|2|PK_w0580
dbo|w0580_periodos_nomina|c0580_rowid_tipo_nomina|3|PK_w0580
dbo|w0581_periodos_nomina_detalle|c0581_id_cia|1|PK_w0581
dbo|w0581_periodos_nomina_detalle|c0581_ano|2|PK_w0581
dbo|w0581_periodos_nomina_detalle|c0581_rowid_tipo_nomina|3|PK_w0581
dbo|w0581_periodos_nomina_detalle|c0581_nro_periodo|4|PK_w0581
dbo|w0588_log_cuota|c0588_rowid|1|PK_w0588
dbo|w0589_equiv_sust_patronal|c0589_id_cia|1|PK_w0589
dbo|w0589_equiv_sust_patronal|c0589_ind_tipo|2|PK_w0589
dbo|w0589_equiv_sust_patronal|c0589_id_destino|3|PK_w0589
dbo|w0590_equiv_causacion|c0590_rowid|1|PK_w0590
dbo|w0591_equiv_consolidacion|c0591_rowid|1|PK_w0591
dbo|w0592_equiv_autoliquidacion|c0592_rowid|1|PK_w0592
dbo|w0593_equiv_causacion_ex|c0593_rowid|1|PK_w0593
dbo|w0594_equiv_consolidacion_ex|c0594_rowid|1|PK_w0594
dbo|w0595_pcuentas_aux|c0595_codigo|1|PK_w0595_pcuentas
dbo|w0596_equiv_generales|c0596_id_cia|1|PK_w0596_equiv_generales
dbo|w0596_equiv_generales|c0596_ind_tipo|2|PK_w0596_equiv_generales
dbo|w0596_equiv_generales|c0596_id_origen|3|PK_w0596_equiv_generales
dbo|w0597_equiv_causac_fesi|c0597_id_cia|1|PK_w0597
dbo|w0597_equiv_causac_fesi|c0597_rowid_cpto|2|PK_w0597
dbo|w0597_equiv_causac_fesi|c0597_id_grupo_ccosto|3|PK_w0597
dbo|w0597_equiv_causac_fesi|c0597_rowid_grupo_empleados|4|PK_w0597
dbo|w0598_equiv_autoliquid_ex|c0598_rowid|1|PK_w0598
dbo|w0599_retefuente_pais|c0599_rowid|1|PK_w0599
dbo|w0600_docto_nomina|c0600_rowid|1|PK_w0600
dbo|w0601_docto_nomina_emp|c0601_rowid_docto|1|PK_w0601
dbo|w0601_docto_nomina_emp|c0601_rowid_tercero|2|PK_w0601
dbo|w0601_docto_nomina_emp|c0601_rowid_contrato|3|PK_w0601
dbo|w0602_movto_nomina|c0602_rowid|1|PK_w0602
dbo|w0603_movto_nomina_segsoc|c0603_rowid|1|PK_w0603
dbo|w0604_movto_nomina_rtefte|c0604_rowid|1|PK_w0604
dbo|w0605_movto_nomina_prestac|c0605_rowid|1|PK_w0605
dbo|w0606_movto_nomina_acumul|c0606_rowid|1|PK_w0606_1
dbo|w0607_movto_nomina_acumul_det|c0607_rowid|1|PK_w0607_1
dbo|w0608_rtefte_conting_empl|c0608_rowid|1|PK_w0608
dbo|w0609_recalculo_porc_rtefte|c0609_rowid|1|PK_w0609
dbo|w0610_tiempo_no_laborado|c0610_rowid|1|PK_w0610
dbo|w0611_tiempo_no_labor_detalle|c0611_rowid|1|PK_w0611
dbo|w0612_codigos_diagnosticos|c0612_id|1|PK_w0612_motivos_retiro
dbo|w0613_abono_tnl|c0613_rowid|1|PK_w0613
dbo|w0614_movto_nomina_rtefte|c0614_rowid|1|PK_w0614
dbo|w0615_vacaciones|c0615_id_cia|1|PK_w0615_vacaciones
dbo|w0615_vacaciones|c0615_rowid_concepto|2|PK_w0615_vacaciones
dbo|w0616_vacaciones_programacion|c0616_rowid|1|PK_w0616_1
dbo|w0617_vacaciones_libro_fiscal|c0617_rowid|1|PK_w0617
dbo|w0618_ausentismos|c0618_rowid|1|PK_w0618
dbo|w0619_aud_retencion_sv|c0619_rowid|1|PK_w0619
dbo|w0620_cuotas|c0620_rowid|1|PK_w0620_1
dbo|w0621_movto_cuotas|c0621_rowid|1|PK_w0621_movto_cuotas
dbo|w0622_cuotas_gpo_empleados|c0622_rowid_gpo_empl|1|PK_w0622
dbo|w0623_cuotas_gpo_empl_cargo|c0623_rowid_gpo_empl|1|PK_w0623
dbo|w0623_cuotas_gpo_empl_cargo|c0623_rowid_cargo|2|PK_w0623
dbo|w0624_cuotas_gpo_empl_contra|c0624_rowid_gpo_empl|1|PK_w0624
dbo|w0624_cuotas_gpo_empl_contra|c0624_rowid_tercero|2|PK_w0624
dbo|w0624_cuotas_gpo_empl_contra|c0624_rowid_contrato|3|PK_w0624
dbo|w0625_prestamos|c0625_rowid|1|PK_w0625
dbo|w0626_prestamos_cuotas_extras|c0626_rowid|1|PK_w0626
dbo|w0627_prestamos_plan_pagos|c0627_rowid|1|PK_w0627
dbo|w0628_prestamos_abonos|c0628_rowid|1|PK_w0628_prestamos_abonos
dbo|w0629_prestamos_estados|c0629_rowid|1|PK_w0629_prestamos_estados
dbo|w0630_parametros_automaticos|c0630_rowid|1|PK_w0630
dbo|w0631_param_auto_cuotas|c0631_rowid_parametros|1|PK_w0631_param_auto_cuotas
dbo|w0631_param_auto_cuotas|c0631_rowid_cpto|2|PK_w0631_param_auto_cuotas
dbo|w0632_convencion|c0632_rowid|1|PK_w0632
dbo|w0633_detalle_convencion|c0633_id_cia|1|PK_w0633
dbo|w0633_detalle_convencion|c0633_rowid_convencion|2|PK_w0633
dbo|w0633_detalle_convencion|c0633_dias_desde|3|PK_w0633
dbo|w0633_detalle_convencion|c0633_dias_hasta|4|PK_w0633
dbo|w0634_param_liq_prestac|c0634_rowid_parametros|1|PK_w0634
dbo|w0634_param_liq_prestac|c0634_rowid_cpto|2|PK_w0634
dbo|w0635_recalc_porc_rtefte_rt|c0635_rowid|1|PK_w0635
dbo|w0636_docto_correccion|c0636_rowid|1|PK_w0636
dbo|w0637_movto_correc_entid|c0637_rowid|1|PK_w0637
dbo|w0638_movto_correc_emp|c0638_rowid|1|PK_w0638
dbo|w0639_reg_novedades_correc|c0639_rowid|1|PK_w0639
dbo|w0640_docto_autoliquid|c0640_rowid|1|PK_w0640
dbo|w0641_movto_nomina_acu_det|c0641_rowid|1|PK_w0641
dbo|w0642_reg_novedades|c0642_rowid|1|PK_w0642
dbo|w0643_autoliquid_sucursales|c0643_id_cia|1|PK_w0643
dbo|w0643_autoliquid_sucursales|c0643_id|2|PK_w0643
dbo|w0644_autoliquid_parametros|c0644_id_cia|1|PK_w0644
dbo|w0644_autoliquid_parametros|c0644_ano|2|PK_w0644
dbo|w0644_autoliquid_parametros|c0644_id_sucursal|3|PK_w0644
dbo|w0645_movto_autoliquid_entid|c0645_rowid|1|PK_w0645_1
dbo|w0646_movto_autoliquid_empl|c0646_rowid|1|PK_w0646
dbo|w0647_movto_autoliquid_emplupc|c0647_rowid|1|PK_w0647
dbo|w0648_docto_aju_autoliquid|c0648_rowid|1|PK_w0648
dbo|w0650_docto_consolidacion|c0650_rowid|1|PK_w0650
dbo|w0651_movto_consolidacion|c0651_rowid|1|PK_w0651
dbo|w0652_contabilizacion_detalle|c0652_rowid|1|PK_w0652
dbo|w0653_param_comp_flex|c0653_rowid_parametros|1|PK_w0653
dbo|w0653_param_comp_flex|c0653_rowid_cpto|2|PK_w0653
dbo|w0654_consolidac_detalle|c0654_rowid|1|PK_w0654
dbo|w0655_docto_contab_cruce_inc|c0655_rowid|1|PK_w0655
dbo|w0656_tipo_prestamo|c0656_rowid|1|PK_w0656
dbo|w0657_solicitud_prestamo|c0657_rowid|1|PK_w0657
dbo|w0658_aprobacion_solicitud|c0658_rowid|1|PK_w0658
dbo|w0659_usuario_empleado|c0659_rowid|1|PK_w0659
dbo|w0661_embargos_judiciales|c0661_id_cia|1|PK_w0661_embargos_judiciales
dbo|w0661_embargos_judiciales|c0661_rowid_tercero|2|PK_w0661_embargos_judiciales
dbo|w0661_embargos_judiciales|c0661_rowid_contrato|3|PK_w0661_embargos_judiciales
dbo|w0661_embargos_judiciales|c0661_nro_registro|4|PK_w0661_embargos_judiciales
dbo|w0664_auditoria_retroactivo|c0664_rowid|1|PK_w0664
dbo|w0665_reglas_directorio|c0665_rowid|1|PK_w0665
dbo|w0666_reglas_tipos_prestamos|c0666_rowid|1|PK_w0666
dbo|w0667_reglas_solicitud_prest|c0667_rowid|1|PK_w0667
dbo|w0668_tnl_castigo_dom|c0668_rowid|1|PK_w0668
dbo|w0669_retencion_empl|c0669_rowid|1|PK_w0669
dbo|w0670_docto_contab_pagos|c0670_rowid|1|PK_w0670
dbo|w0673_contab_pagos_cuentas|c0673_rowid|1|PK_w0673
dbo|w0674_contab_autoliq|c0674_rowid|1|PK_w0674_contab_autoliq
dbo|w0675_tipos_pensionado|c0675_rowid|1|PK_w0675
dbo|w0676_tipos_pension|c0676_rowid|1|PK_w0676
dbo|w0677_terceros_pensionados|c0677_rowid|1|PK_w0677
dbo|w0678_orden_liquidacion|c0678_rowid|1|PK_w0678
dbo|w0679_otros_datos_contratos|c0679_rowid|1|PK_w0679
dbo|w0680_ag_param_cert_ing_ret|c0680_rowid_portal_ag|1|PK_w0680
dbo|w0680_ag_param_cert_ing_ret|c0680_ano|2|PK_w0680
dbo|w0680_ag_param_cert_ing_ret|c0680_id_cia|3|PK_w0680
dbo|w0680_ag_param_cert_ing_ret|c0680_rowid_certif_w0052|4|PK_w0680
dbo|w0681_ag_param_certificados|c0681_rowid_portal_ag|1|PK_W0681
dbo|w0681_ag_param_certificados|c0681_id_cia|2|PK_W0681
dbo|w0681_ag_param_certificados|c0681_id|3|PK_W0681
dbo|w0681_ag_param_certificados|c0681_descripcion|4|PK_W0681
dbo|w0682_ag_param_vacaciones|c0682_rowid_portal|1|PK_w0682
dbo|w0682_ag_param_vacaciones|c0682_id_cia|2|PK_w0682
dbo|w0682_ag_param_vacaciones|c0682_rowid_terc_aprob|3|PK_w0682
dbo|w0683_ag_param_volante|c0683_rowid_portal_ag|1|PK_w0683
dbo|w0683_ag_param_volante|c0683_id_cia|2|PK_w0683
dbo|w0683_ag_param_volante|c0683_id|3|PK_w0683
dbo|w0684_ag_param_cptos|c0684_rowid|1|PK_w0684
dbo|w0685_ag_param_cptos_detalle|c0685_rowid|1|PK_w0685
dbo|w0686_ag_param_cptos_usuario|c0686_rowid|1|PK_w0686
dbo|w0687_ag_param_centro_imp_std|c0687_rowid_portal_ag|1|PK_w0687
dbo|w0687_ag_param_centro_imp_std|c0687_id_cia|2|PK_w0687
dbo|w0687_ag_param_centro_imp_std|c0687_id|3|PK_w0687
dbo|w0687_ag_param_centro_imp_std|c0687_descripcion|4|PK_w0687
dbo|w0688_ag_param_contratos|c0688_rowid|1|PK_w0688
dbo|w0689_docto_prenom_empl|c0689_rowid|1|PK_w0689
dbo|w0690_docto_novedades_nom|c0690_rowid|1|PK_w0690
dbo|w0691_desta_unidad_medida|c0691_rowid|1|PK_w0691
dbo|w0692_desta_ubicaciones|c0692_rowid|1|PK_w0692_desta_ubicaciones
dbo|w0693_nom_des_actividades|c0693_rowid|1|PK_w0693
dbo|w0694_nom_des_rangos_act|c0694_rowid|1|PK_w0694
dbo|w0695_nom_des_novedades|c0695_rowid|1|PK_w0695_1
dbo|w0696_tarea_min|c0696_rowid|1|PK_w0696
dbo|w0697_fecha_vig_tarea_min|c0697_rowid|1|PK_w0697
dbo|w0698_para_liq_rest|c0698_rowid|1|PK_w0698
dbo|w0699_rangos_rest|c0699_rowid|1|PK_w0699
dbo|w0700_calculos_sector_publico|c0700_rowid|1|PK_w0700
dbo|w0701_gh01_idiomas|c0701_rowid|1|PK_w0701
dbo|w0702_gh01_nivel_academico|c0702_rowid|1|PK_w0702
dbo|w0703_gh01_profesiones|c0703_id|1|PK_w0703_gh01_profesiones
dbo|w0704_gh01_tarjecredito|c0704_rowid|1|PK_w0704
dbo|w0705_gh01_motivos_retiro|c0705_id|1|PK_w0705_gh01_motivos_retiro
dbo|w0706_gh01_tipos_vivienda|c0706_rowid|1|PK_w0706
dbo|w0707_gh01_tipos_vehiculo|c0707_rowid|1|PK_w0707
dbo|w0708_gh01_parentescos|c0708_rowid|1|PK_w0708
dbo|w0709_gh01_ocupaciones|c0709_rowid|1|PK_w0709
dbo|w0710_gh01_aficiones|c0710_rowid|1|PK_w0710
dbo|w0711_gh01_deportes|c0711_rowid|1|PK_w0711
dbo|w0712_gh01_ent_educativas|c0712_rowid|1|PK_w0712
dbo|w0713_tipos_cursos|c0713_rowid|1|PK_w0713
dbo|w0714_cursos|c0714_rowid|1|PK_w0714
dbo|w0715_sectores_economicos|c0715_rowid|1|PK_w0715
dbo|w0716_parametros_gp_cia|c0716_rowid|1|PK_w0716
dbo|w0720_gh02_empleados_vivienda|c0720_rowid|1|PK_w0720
dbo|w0721_gh02_empl_vehiculos|c0721_rowid|1|PK_w0721
dbo|w0722_gh02_empl_cuentas|c0722_rowid|1|PK_w0722
dbo|w0723_gh02_empl_tarjecredito|c0723_rowid|1|PK_w0723
dbo|w0724_gh02_empl_ingresos_fam|c0724_rowid|1|PK_w0724
dbo|w0725_gh02_empl_academia|c0725_rowid|1|PK_w0725
dbo|w0726_gh02_empl_profesiones|c0726_rowid|1|PK_w0726
dbo|w0727_gh02_empl_idiomas|c0727_rowid|1|PK_w0727
dbo|w0728_gh02_empl_referencias|c0728_rowid|1|PK_w0728
dbo|w0729_gh02_empl_exp_laboral|c0729_rowid|1|PK_w0729
dbo|w0730_gh02_empl_fam_cargo|c0730_rowid|1|PK_w0730
dbo|w0731_gh02_empl_aficiones|c0731_rowid|1|PK_w0731
dbo|w0732_gh02_empl_ocupaciones|c0732_rowid|1|PK_w0732
dbo|w0733_gh02_empl_deportes|c0733_rowid|1|PK_w0733
dbo|w0734_gh02_empl_asociaciones|c0734_rowid|1|PK_w0734
dbo|w0735_gh02_empl_enfermedades|c0735_rowid|1|PK_w0735
dbo|w0736_gh02_empl_salud|c0736_rowid|1|PK_w0736
dbo|w0737_empl_cursos|c0737_rowid|1|PK_w0737
dbo|w0749_gh02_cargo_niv_acad|c0749_rowid|1|PK_w0749
dbo|w0750_areas_organizacion|c0750_id|1|PK_w0750_areas_organizacion
dbo|w0751_gh01_grados_madurez|c0751_id|1|PK_w0751_gh01_grados_madurez
dbo|w0752_gh01_nivel_comp|c0752_rowid|1|PK_w0752
dbo|w0753_gh01_competencias|c0753_id|1|PK_w0753_gh01_competencias_1
dbo|w0754_gh01_tipo_contacto|c0754_rowid|1|PK_w0754
dbo|w0755_gh01_frecuencia_cont|c0755_rowid|1|PK_w0755
dbo|w0756_gh01_items_conocimi|c0756_id|1|PK_w0756_gh01_items_conocimi
dbo|w0757_gh01_experiencia|c0757_id|1|PK_w0757_gh01_experiencia
dbo|w0758_gh01_ind_gestion|c0758_id|1|PK_w0758_gh01_ind_gestion
dbo|w0759_gh01_funciones|c0759_id|1|PK_w0759_gh01_funciones
dbo|w0760_gh01_fuentes_recluta|c0760_rowid|1|PK_w0760
dbo|w0761_gh01_estados_selec|c0761_rowid|1|PK_w0761
dbo|w0762_gh01_motivo_no_selec|c0762_rowid|1|PK_w0762
dbo|w0763_gh01_cargos|c0763_rowid|1|PK_w0763_gh01_cargos
dbo|w0764_gh02_cargo_ind|c0764_rowid|1|PK_w0764_gh02_cargos_ind
dbo|w0765_gh02_cargo_funciones|c0765_rowid|1|PK_w0765_gh02_cargo_funciones
dbo|w0766_gh02_cargo_entra_sale|c0766_rowid|1|PK_w0766_gh02_cargo_entra_sale
dbo|w0767_gh02_cargo_estudios|c0767_rowid|1|PK_w0767_gh02_cargo_estudios
dbo|w0768_gh02_cargo_conocimi|c0768_rowid|1|PK_w0768_gh02_cargo_conocimi
dbo|w0769_gh02_cargo_experien|c0769_rowid|1|PK_w0769_gh02_cargo_experien
dbo|w0770_gh02_cargo_competen|c0770_rowid|1|PK_w0770_gh02_cargo_competen
dbo|w0771_gh02_cargo_contactos|c0771_rowid|1|PK_w0771_gh02_cargo_contactos
dbo|w0772_gh02_cargo_idiomas|c0772_rowid|1|PK_w0772_gh02_cargo_idiomas
dbo|w0773_gh01_estructuras|c0773_rowid|1|PK_w0773_1
dbo|w0774_estructura_organigrama|c0774_rowid|1|PK_w0774_1
dbo|w0775_gh02_cargos_rangos|c0775_rowid_cargo|1|PK_w0775_gh02_cargos_rangos
dbo|w0775_gh02_cargos_rangos|c0775_porc_hasta|2|PK_w0775_gh02_cargos_rangos
dbo|w0776_gh01_cla_nal_ocupaci|c0776_id|1|PK_w0776_gh01_cla_nal_ocupaci
dbo|w0777_gh01_motiv_requis|c0777_id|1|PK_w0777_gh01_motiv_requis
dbo|w0778_gh02_requisi_personal|c0778_rowid|1|PK_w0778_gh02_requisi_personal
dbo|w0779_gh01_origen_etnico|c0779_rowid|1|PK_w0779
dbo|w0780_gh01_clase_social|c0780_rowid|1|PK_w0780
dbo|w0781_gh02_req_prospectos|c0781_rowid_req|1|PK_w0781_gh02_req_prospectos
dbo|w0781_gh02_req_prospectos|c0781_rowid_prospecto|2|PK_w0781_gh02_req_prospectos
dbo|w0782_req_prosp_estudios|c0782_rowid_req|1|PK_w0782_req_prosp_estudios
dbo|w0782_req_prosp_estudios|c0782_rowid_prospecto|2|PK_w0782_req_prosp_estudios
dbo|w0782_req_prosp_estudios|c0782_id_estudios|3|PK_w0782_req_prosp_estudios
dbo|w0783_req_prosp_conoc|c0783_rowid_req|1|PK_w0783_req_prosp_conoc
dbo|w0783_req_prosp_conoc|c0783_rowid_prospecto|2|PK_w0783_req_prosp_conoc
dbo|w0783_req_prosp_conoc|c0783_items_conocimi|3|PK_w0783_req_prosp_conoc
dbo|w0784_req_prosp_exp|c0784_rowid_req|1|PK_w0784_req_prosp_exp
dbo|w0784_req_prosp_exp|c0784_rowid_prospecto|2|PK_w0784_req_prosp_exp
dbo|w0784_req_prosp_exp|c0784_id_exp|3|PK_w0784_req_prosp_exp
dbo|w0785_req_prosp_comp|c0785_rowid_req|1|PK_w0785_req_prosp_comp
dbo|w0785_req_prosp_comp|c0785_rowid_prospecto|2|PK_w0785_req_prosp_comp
dbo|w0785_req_prosp_comp|c0785_id_comp|3|PK_w0785_req_prosp_comp
dbo|w0786_req_prosp_idiomas|c0786_rowid|1|PK_w0786
dbo|w0787_req_prosp_pruebas|c0787_rowid|1|PK_w0787
dbo|w0788_req_prosp_prueba_tema|c0788_rowid|1|PK_w0788
dbo|w0789_req_prosp_niv_acad|c0789_rowid|1|PK_w0789
dbo|w0790_gh01_temas|c0790_rowid|1|PK_w0790
dbo|w0791_gh01_pruebas|c0791_rowid|1|PK_w0791
dbo|w0792_gh02_temas_por_prueba|c0792_rowid|1|PK_w0792_gh02_temas_por_prueba
dbo|w0793_gh02_prueba_cargo|c0793_rowid|1|PK_w0793_gh02_prueba_cargo
dbo|w0794_gh01_sitios|c0794_rowid|1|PK_w0794
dbo|w0795_gh01_recursos|c0795_rowid|1|PK_w0795
dbo|w0796_gh01_gastos_asociados|c0796_rowid|1|PK_w0796
dbo|w0797_gh02_prueba_recursos|c0797_rowid|1|PK_w0797
dbo|w0798_gh02_prueba_gastos|c0798_rowid|1|PK_w0798
dbo|w0800_equipos|c0800_id|1|PK_w0800
dbo|w0801_parametros_cia|c0801_id_cia|1|PK_w0801
dbo|w0802_revisiones|c0802_rowid|1|PK_w0802
dbo|w0803_tipos_equipos|c0803_rowid|1|PK_w0803
dbo|w0804_fallas_tipos_equipos|c0804_rowid|1|PK_w0804
dbo|w0805_causales_fallas|c0805_rowid|1|PK_w0805
dbo|w0806_planes_mnto|c0806_rowid|1|PK_w0806
dbo|w0807_partes_plan|c0807_rowid|1|PK_w0807
dbo|w0808_actividades_plan|c0808_rowid|1|PK_w0808_1
dbo|w0809_repuestos|c0809_rowid_item_ext|1|PK_w0809
dbo|w0810_clases_equipos|c0810_rowid|1|PK_w0810
dbo|w0811_localidades|c0811_rowid|1|PK_w0811
dbo|w0812_procedimientos|c0812_rowid|1|PK_w0812
dbo|w0813_clases_actividades|c0813_rowid|1|PK_w0813
dbo|w0814_maestro_planeacion|c0814_id_equipo|1|PK_w0814
dbo|w0814_maestro_planeacion|c0814_rowid_plan_mnto|2|PK_w0814
dbo|w0814_maestro_planeacion|c0814_rowid_actividad|3|PK_w0814
dbo|w0815_movto_lecturas|c0815_rowid|1|PK_w0815
dbo|w0816_docto_solicitudes_mnto|c0816_rowid|1|PK_w0816
dbo|w0817_movto_solicitudes_mnto|c0817_rowid|1|PK_w0817
dbo|w0818_movto_mediciones|c0818_rowid|1|PK_w0818
dbo|w0819_mnto_no_rutinario|c0819_rowid|1|PK_w0819
dbo|w0820_doctos_ot|c0820_rowid|1|PK_w0820
dbo|w0821_equipos_ot|c0821_rowid|1|PK_w0821
dbo|w0822_actividades_ot|c0822_rowid|1|PK_w0822
dbo|w0823_equipos_repuestos|c0823_rowid|1|PK_w0823
dbo|w0824_maestro_planea_local|c0824_rowid_localidad|1|PK_w0824
dbo|w0824_maestro_planea_local|c0824_rowid_plan_mnto|2|PK_w0824
dbo|w0824_maestro_planea_local|c0824_rowid_actividad|3|PK_w0824
dbo|w0825_bitacora_mnto|c0825_rowid|1|PK_w0825
dbo|w0826_categorias_operarios|c0826_rowid|1|PK_w0826
dbo|w0827_operarios|c0827_rowid|1|PK_w0827_operarios_1
dbo|w0828_docto_req_docto_ot|c0828_rowid_docto_req|1|PK_w0828
dbo|w0829_movto_req_equipos_ot|c0829_rowid_movto_req|1|PK_w0829
dbo|w0830_sol_compra_ot|c0830_rowid_movto_sc|1|PK_w0830
dbo|w0831_desc_tecnicas|c0831_id|1|PK_w0831
dbo|w0832_desc_tecnicas_campos|c0832_rowid|1|PK_w0832
dbo|w0833_desc_tecnicas_campos_op|c0833_rowid|1|PK_w0833
dbo|w0834_equipos_desc_tecnicas|c0834_id_equipo|1|PK_w0834
dbo|w0834_equipos_desc_tecnicas|c0834_rowid_campo|2|PK_w0834
dbo|w0835_motivos_paro|c0835_rowid|1|PK_w0835
dbo|w0836_motivos_paro_ot|c0836_rowid|1|PK_w0836
dbo|w0837_estados_proceso|c0837_id_cia|1|PK_w0837_1
dbo|w0837_estados_proceso|c0837_id|2|PK_w0837_1
dbo|w0838_transicion_estados_proc|c0838_rowid|1|PK_w0838_1
dbo|w0839_transicion_estado_user|c0839_rowid_transicion_estado|1|PK_w0839_1
dbo|w0839_transicion_estado_user|c0839_rowid_usuario|2|PK_w0839_1
dbo|w0840_log_estados_proceso|c0840_rowid|1|PK_w0840_1
dbo|w0841_repuestos_actividades_ot|c0841_rowid|1|PK_w0841
dbo|w0842_local_desc_tecnicas|c0842_rowid_localidad|1|PK_w0842
dbo|w0842_local_desc_tecnicas|c0842_rowid_campo|2|PK_w0842
dbo|w0843_criterios_equipo_planes|c0843_id|1|PK_w0843
dbo|w0844_criterios_equipo_mayores|c0844_id_plan|1|PK_w0844
dbo|w0844_criterios_equipo_mayores|c0844_id|2|PK_w0844
dbo|w0845_equipos_criterios|c0845_id_equipo|1|PK_w0845
dbo|w0845_equipos_criterios|c0845_id_plan|2|PK_w0845
dbo|w0846_movto_actividades_ot|c0846_rowid|1|PK_w0846
dbo|w0847_movto_actividades_tareas|c0847_rowid|1|PK_w0847
dbo|w0848_actividades_plan_tareas|c0848_rowid|1|PK_w0848
dbo|w0849_grupos_ot|c0849_rowid|1|PK_w0849
dbo|w0850_movto_lect_actividad|c0850_rowid|1|PK_w0850
dbo|w0900_gh01_motivo_evalua|c0900_rowid|1|PK_w0900
dbo|w0901_gh02_dcto_evaluacion|c0901_rowid|1|PK_w0901_gh02_dcto_evaluacion
dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_docto|1|PK_w0902_gh02_dcto_evalua_empl
dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_tercero|2|PK_w0902_gh02_dcto_evalua_empl
dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_contrato|3|PK_w0902_gh02_dcto_evalua_empl
dbo|w0903_gh01_motivo_auxilio|c0903_id|1|PK_w0903_gh01_motivo_auxilio
dbo|w0904_gh01_tipos_curso|c0904_rowid|1|PK_w0904
dbo|w0905_gh01_motivos_ausencia|c0905_rowid|1|PK_w0905
dbo|w0906_gh01_clase_necesidad|c0906_rowid|1|PK_w0906
dbo|w0907_gh02_sitios_recursos|c0907_rowid|1|PK_w0907
dbo|w0908_gh02_sitios_gastos|c0908_rowid|1|PK_w0908
dbo|w0909_gh01_curso_temas|c0909_rowid|1|PK_w0909
